Date,Ticker,Open,High,Low,Close,Volume
2023-02-20,AAPL,465.76,476.06,448.99,466.46,42721042
2023-02-21,MSFT,357.88,377.42,347.19,359.0,92952088
2023-02-22,TSLA,463.34,465.27,459.29,461.34,64355568
2023-02-23,MSFT,442.62,458.63,430.42,436.08,61979786
2023-02-24,AAPL,424.15,429.97,420.05,427.49,38797992
2023-02-25,MSFT,118.99,131.11,99.99,121.16,76594864
2023-02-26,AMZN,294.06,294.46,288.65,289.91,4562331
2023-02-27,MSFT,131.27,135.04,120.68,130.13,35097405
2023-02-28,MSFT,305.96,309.11,300.71,306.65,41260299
2023-03-01,TSLA,333.37,344.64,315.8,335.93,63392320
2023-03-02,TSLA,187.59,195.23,182.72,192.04,46535329
2023-03-03,AMZN,484.65,487.25,480.92,485.29,61481475
2023-03-04,AAPL,168.04,168.12,155.51,166.91,19510246
2023-03-05,GOOG,332.68,339.03,331.03,334.69,42803611
2023-03-06,AAPL,198.37,215.08,186.7,208.63,98478308
2023-03-07,MSFT,281.78,287.09,271.5,274.5,98378491
2023-03-08,TSLA,169.34,184.37,163.94,180.51,47336020
2023-03-09,GOOG,485.53,495.11,475.15,492.58,44694613
2023-03-10,MSFT,284.42,294.03,277.15,293.37,73992645
2023-03-11,TSLA,132.34,145.89,131.88,138.34,20149545
2023-03-12,AAPL,184.01,190.22,183.81,186.03,56609246
2023-03-13,AMZN,437.33,455.99,419.27,452.34,87438255
2023-03-14,MSFT,316.27,335.28,309.2,316.55,52002847
2023-03-15,TSLA,307.59,323.08,307.53,310.94,27437674
2023-03-16,AAPL,334.55,343.95,317.84,338.6,11492113
2023-03-17,MSFT,221.0,225.42,203.63,220.88,24119054
2023-03-18,AMZN,315.29,328.78,304.85,311.05,88271757
2023-03-19,GOOG,157.94,158.14,146.9,147.18,21139587
2023-03-20,AMZN,384.5,393.26,367.17,391.82,68351939
2023-03-21,AAPL,372.45,385.33,369.46,379.35,7417501
2023-03-22,AAPL,176.64,195.02,166.64,172.59,45156404
2023-03-23,MSFT,218.0,232.24,214.43,220.57,47578724
2023-03-24,MSFT,327.54,332.28,310.24,328.83,34615583
2023-03-25,MSFT,116.57,125.65,98.02,103.16,70536023
2023-03-26,MSFT,112.53,115.7,100.84,108.08,37006546
2023-03-27,MSFT,326.96,336.59,307.73,333.92,25532832
2023-03-28,GOOG,485.37,494.71,483.85,484.91,7403065
2023-03-29,MSFT,137.04,148.9,130.46,138.82,72281090
2023-03-30,TSLA,232.79,242.47,222.42,240.82,57036255
2023-03-31,MSFT,461.46,479.51,444.57,459.22,55761682
2023-04-01,AAPL,244.07,255.2,241.13,248.77,29769968
2023-04-02,AAPL,124.9,141.12,123.35,127.88,61901425
2023-04-03,AAPL,338.45,347.52,337.25,346.5,43427628
2023-04-04,TSLA,240.69,248.93,226.17,227.79,42477141
2023-04-05,AMZN,474.42,493.58,458.28,469.14,51224360
2023-04-06,AAPL,370.56,387.75,368.02,379.66,46824040
2023-04-07,AAPL,471.87,491.58,455.66,488.16,67645203
2023-04-08,GOOG,255.14,266.45,250.74,253.37,67736309
2023-04-09,MSFT,403.57,413.05,385.84,402.54,68384860
2023-04-10,AAPL,134.08,150.11,121.06,143.28,75051692
2023-04-11,GOOG,217.59,236.19,216.01,225.28,84366645
2023-04-12,TSLA,494.68,499.51,478.11,482.32,11571144
2023-04-13,MSFT,247.26,249.0,246.92,248.35,65220737
2023-04-14,GOOG,177.49,178.59,177.0,177.86,25222154
2023-04-15,MSFT,487.26,489.58,478.91,481.27,31410291
2023-04-16,TSLA,482.86,491.38,477.59,478.99,87915834
2023-04-17,GOOG,270.63,279.49,268.72,279.43,57592958
2023-04-18,AAPL,245.55,258.42,229.39,233.57,16446681
2023-04-19,MSFT,344.04,355.4,335.28,336.47,40923349
2023-04-20,GOOG,409.06,410.93,400.2,403.22,89561062
2023-04-21,TSLA,128.57,134.15,126.76,130.31,1317058
2023-04-22,GOOG,345.46,363.73,332.71,356.95,97317845
2023-04-23,MSFT,132.66,139.56,115.62,134.29,58812203
2023-04-24,TSLA,302.18,313.33,293.55,312.54,48370685
2023-04-25,GOOG,125.17,129.07,112.14,118.21,3776031
2023-04-26,MSFT,438.37,456.44,428.0,456.34,28698952
2023-04-27,TSLA,439.31,440.58,424.96,440.24,66781652
2023-04-28,TSLA,432.48,442.28,427.48,440.05,99001431
2023-04-29,AAPL,221.79,240.0,218.15,239.04,76890247
2023-04-30,AMZN,300.79,305.38,286.03,299.14,80714435
2023-05-01,MSFT,150.93,154.71,150.2,154.07,90165967
2023-05-02,GOOG,166.5,172.42,156.07,162.98,43422666
2023-05-03,MSFT,130.81,148.5,114.83,128.0,42687352
2023-05-04,TSLA,413.29,414.12,402.17,406.75,51903655
2023-05-05,TSLA,194.78,205.94,190.3,191.03,65509732
2023-05-06,MSFT,421.2,441.1,409.13,437.05,43944496
2023-05-07,AMZN,152.21,156.76,145.32,149.09,81674632
2023-05-08,AMZN,255.81,274.24,249.24,264.5,59770215
2023-05-09,AMZN,380.4,394.1,367.24,381.13,43230760
2023-05-10,AMZN,271.21,282.51,260.34,282.09,32610831
2023-05-11,AMZN,234.91,247.06,228.17,238.2,98399005
2023-05-12,GOOG,318.17,325.41,316.53,320.29,91812946
2023-05-13,AMZN,339.24,346.73,324.02,333.6,95617573
2023-05-14,AMZN,266.48,272.38,260.97,265.59,94409166
2023-05-15,MSFT,371.4,382.29,363.74,366.32,58350277
2023-05-16,AAPL,438.44,446.62,437.91,439.41,23868642
2023-05-17,AAPL,185.49,202.15,177.51,184.29,40642950
2023-05-18,TSLA,487.84,507.09,486.56,491.33,39089768
2023-05-19,AAPL,275.55,293.32,255.58,275.86,58254728
2023-05-20,MSFT,122.8,133.14,119.48,132.28,28766487
2023-05-21,MSFT,448.57,454.45,428.96,442.63,15357247
2023-05-22,MSFT,205.42,221.54,200.86,202.47,86073098
2023-05-23,AAPL,490.86,508.91,475.96,477.01,24189790
2023-05-24,MSFT,243.73,255.43,240.26,252.01,4644177
2023-05-25,AMZN,465.58,476.52,446.42,465.83,27948127
2023-05-26,TSLA,346.75,350.2,345.63,349.73,38310473
2023-05-27,AAPL,407.11,423.6,390.78,400.29,32726612
2023-05-28,AAPL,218.59,228.07,209.33,209.71,14886814
2023-05-29,MSFT,427.91,440.5,415.69,430.86,47738456
2023-05-30,AMZN,407.66,418.1,402.12,403.35,84860821
2023-05-31,AMZN,232.47,236.6,222.06,227.68,86964057
2023-06-01,AAPL,234.39,248.7,230.65,231.81,85085403
2023-06-02,TSLA,426.63,439.05,409.4,413.85,18752495
2023-06-03,AMZN,478.22,485.23,477.93,484.55,4908309
2023-06-04,AAPL,183.25,197.53,182.95,191.66,38729252
2023-06-05,MSFT,418.46,420.35,404.48,415.88,69575798
2023-06-06,GOOG,366.61,368.59,349.35,368.05,85143528
2023-06-07,TSLA,204.44,215.0,185.28,206.34,64097922
2023-06-08,TSLA,442.85,459.31,441.37,446.3,4552782
2023-06-09,GOOG,376.21,381.7,362.87,379.88,26096626
2023-06-10,GOOG,145.46,146.39,133.05,135.11,80602488
2023-06-11,AMZN,359.08,365.81,352.18,360.42,94221811
2023-06-12,TSLA,244.36,245.4,228.1,230.81,55781337
2023-06-13,MSFT,185.04,193.63,183.35,189.89,30820111
2023-06-14,MSFT,433.78,438.47,419.03,436.86,51770183
2023-06-15,TSLA,310.01,329.25,293.68,328.13,83796258
2023-06-16,TSLA,146.69,151.25,131.35,142.03,50350276
2023-06-17,AAPL,260.28,278.31,252.2,264.35,21561603
2023-06-18,TSLA,392.28,411.22,390.9,409.99,50453164
2023-06-19,TSLA,296.3,312.62,281.65,299.55,26436212
2023-06-20,MSFT,486.03,505.18,470.8,487.25,50363184
2023-06-21,TSLA,203.42,205.77,201.24,205.11,7430782
2023-06-22,AAPL,424.52,442.26,414.32,418.47,24843360
2023-06-23,AAPL,457.75,464.99,451.71,455.36,91819082
2023-06-24,AAPL,367.91,373.75,350.15,372.99,49367507
2023-06-25,AMZN,203.02,212.2,198.92,204.44,57059093
2023-06-26,GOOG,495.97,509.13,494.24,497.62,50971281
2023-06-27,AMZN,217.34,223.6,198.49,211.45,47251425
2023-06-28,GOOG,111.15,131.15,106.46,110.75,67121581
2023-06-29,MSFT,124.2,132.2,115.23,126.6,99300931
2023-06-30,MSFT,479.34,486.65,468.39,481.36,39311152
2023-07-01,TSLA,396.52,407.99,392.72,406.61,6949497
2023-07-02,AMZN,139.81,157.67,136.94,138.17,24771407
2023-07-03,GOOG,198.02,203.42,190.68,192.73,19739479
2023-07-04,TSLA,486.69,499.38,468.23,477.29,21366414
2023-07-05,AAPL,478.07,478.38,459.81,473.9,72411747
2023-07-06,GOOG,126.98,137.9,110.66,116.31,22273901
2023-07-07,AMZN,415.82,432.58,402.14,422.57,95013895
2023-07-08,TSLA,480.69,495.93,462.89,490.49,32747470
2023-07-09,MSFT,205.57,220.42,197.2,211.69,82771293
2023-07-10,TSLA,210.41,211.22,196.65,203.88,73559295
2023-07-11,MSFT,379.52,389.34,377.57,379.96,94280615
2023-07-12,MSFT,330.84,340.65,317.9,321.46,95817588
2023-07-13,AMZN,195.38,210.87,175.45,202.45,80965819
2023-07-14,AMZN,312.02,318.09,310.2,318.03,27074300
2023-07-15,AAPL,285.01,295.53,279.02,284.92,88002176
2023-07-16,TSLA,259.29,275.56,249.58,265.11,71158267
2023-07-17,AMZN,130.45,141.92,129.13,129.36,49726208
2023-07-18,AMZN,344.81,364.19,325.37,349.85,2861034
2023-07-19,AMZN,147.73,152.12,130.1,151.04,40843132
2023-07-20,AAPL,411.93,420.1,397.66,405.49,8189125
2023-07-21,AMZN,461.82,481.51,448.58,479.08,42784883
2023-07-22,TSLA,320.14,322.57,307.52,314.87,95609240
2023-07-23,TSLA,128.48,146.13,119.67,130.62,5411067
2023-07-24,TSLA,132.95,143.99,118.61,119.7,44819644
2023-07-25,MSFT,248.96,253.44,238.69,252.84,75863605
2023-07-26,AAPL,254.58,267.01,240.0,264.21,66362199
2023-07-27,AMZN,162.88,172.62,153.37,169.66,24440700
2023-07-28,GOOG,351.43,361.47,337.92,346.19,35479003
2023-07-29,AAPL,331.98,337.85,328.45,328.55,34061132
2023-07-30,GOOG,231.56,240.24,222.14,227.2,76381723
2023-07-31,TSLA,125.71,133.94,113.11,129.94,28153630
2023-08-01,TSLA,185.26,202.83,165.97,177.72,55876528
2023-08-02,GOOG,468.35,470.61,453.36,464.1,7066416
2023-08-03,TSLA,271.27,271.35,261.22,266.33,78838935
2023-08-04,TSLA,444.6,463.44,441.96,461.53,82137565
2023-08-05,AAPL,309.72,328.75,294.93,298.98,79215020
2023-08-06,GOOG,216.46,221.82,205.74,206.91,38873935
2023-08-07,AAPL,411.53,428.49,406.12,418.53,31683715
2023-08-08,AAPL,325.59,334.96,313.23,325.46,97556261
2023-08-09,GOOG,353.45,371.15,351.89,369.73,79822045
2023-08-10,AAPL,277.55,280.75,259.62,265.34,33757027
2023-08-11,AMZN,322.52,332.72,321.52,330.99,75959666
2023-08-12,MSFT,294.96,313.92,293.3,310.1,35385982
2023-08-13,TSLA,400.94,409.0,386.03,388.35,8758151
2023-08-14,AMZN,260.47,272.83,244.69,270.2,44115737
2023-08-15,GOOG,450.64,456.74,446.77,451.08,67970562
2023-08-16,AMZN,465.38,484.34,454.23,457.18,73665485
2023-08-17,MSFT,491.33,505.25,474.97,495.18,29430374
2023-08-18,TSLA,338.09,344.83,322.85,340.07,30054182
2023-08-19,AAPL,220.52,234.52,212.62,232.42,68947385
2023-08-20,AMZN,133.49,142.4,129.78,133.52,73512430
2023-08-21,AAPL,372.03,391.57,370.56,387.16,47838641
2023-08-22,AMZN,409.54,426.32,404.46,414.27,53258100
2023-08-23,AAPL,382.63,393.89,362.73,365.05,84737527
2023-08-24,TSLA,437.81,447.06,428.79,431.96,94375457
2023-08-25,TSLA,477.22,491.03,460.03,468.89,84271224
2023-08-26,MSFT,143.94,145.62,135.57,141.66,29095276
2023-08-27,AMZN,152.42,164.93,148.72,159.23,47918877
2023-08-28,AAPL,186.39,197.03,175.92,188.19,48482271
2023-08-29,TSLA,143.3,154.72,134.83,140.66,11663959
2023-08-30,AAPL,479.42,484.49,474.87,480.74,45689677
2023-08-31,AAPL,150.83,152.94,144.72,148.96,20107356
2023-09-01,AAPL,445.41,464.63,443.21,455.73,44179546
2023-09-02,MSFT,472.58,476.83,466.75,470.62,32349881
2023-09-03,GOOG,386.39,401.13,374.04,396.62,68998638
2023-09-04,AAPL,496.14,501.99,488.51,489.57,86315881
2023-09-05,MSFT,117.8,122.88,105.07,113.36,36675217
2023-09-06,AMZN,209.13,227.7,199.55,205.9,83547421
2023-09-07,TSLA,495.75,503.84,485.71,503.43,4750421
2023-09-08,MSFT,258.04,274.93,255.83,260.44,69139568
2023-09-09,MSFT,184.9,204.63,167.54,196.52,58168970
2023-09-10,AAPL,166.29,174.38,161.71,164.66,10304800
2023-09-11,TSLA,327.62,344.63,324.21,342.32,20561777
2023-09-12,AAPL,426.24,441.13,421.01,439.15,25780471
2023-09-13,MSFT,204.21,221.32,199.46,216.91,46328033
2023-09-14,AAPL,274.1,276.25,255.08,256.92,66415678
2023-09-15,MSFT,320.1,333.53,315.57,318.02,28621778
2023-09-16,TSLA,426.93,443.66,413.69,416.24,41646877
2023-09-17,AMZN,241.59,243.78,240.32,243.58,12317446
2023-09-18,TSLA,189.72,204.79,186.22,200.37,59204860
2023-09-19,GOOG,151.74,156.83,149.41,152.94,7837598
2023-09-20,GOOG,358.34,368.13,354.83,357.8,74333953
2023-09-21,AMZN,206.58,221.63,204.93,217.25,23757549
2023-09-22,AMZN,409.37,413.18,406.99,409.75,8529612
2023-09-23,GOOG,201.96,204.59,186.7,202.81,18871425
2023-09-24,MSFT,382.12,392.24,374.4,386.75,65845588
2023-09-25,AMZN,125.84,144.0,116.04,120.25,67146519
2023-09-26,AAPL,399.17,411.78,398.3,401.56,10446128
2023-09-27,TSLA,138.18,138.57,122.56,125.91,58944130
2023-09-28,TSLA,108.72,119.3,95.12,99.2,4263990
2023-09-29,AAPL,360.4,378.4,355.02,373.3,87461269
2023-09-30,TSLA,348.7,361.05,342.21,354.44,76239253
2023-10-01,MSFT,118.85,130.83,117.9,119.02,91984817
2023-10-02,GOOG,314.5,329.12,311.96,319.69,97059924
2023-10-03,MSFT,267.18,275.28,249.4,272.27,13781599
2023-10-04,AMZN,246.87,265.06,236.93,258.8,99148597
2023-10-05,AAPL,376.58,380.08,359.87,364.43,41988256
2023-10-06,TSLA,406.57,412.92,397.97,400.34,52816334
2023-10-07,AAPL,309.63,326.89,295.4,304.08,37214450
2023-10-08,GOOG,339.28,345.07,320.34,335.24,83937901
2023-10-09,MSFT,175.59,191.96,172.58,188.22,21740807
2023-10-10,MSFT,270.8,286.18,259.91,276.92,55191244
2023-10-11,TSLA,444.36,453.95,431.85,448.48,94384239
2023-10-12,AAPL,135.65,145.22,124.73,134.4,56303108
2023-10-13,AMZN,411.97,413.93,395.8,400.33,78607337
2023-10-14,AAPL,435.92,451.56,430.61,444.71,3540637
2023-10-15,MSFT,300.76,308.86,299.57,300.75,28773134
2023-10-16,GOOG,342.04,358.74,330.41,336.09,63973943
2023-10-17,TSLA,131.2,141.5,120.34,133.19,77384835
2023-10-18,AMZN,267.74,269.85,262.78,267.89,32775429
2023-10-19,AAPL,122.84,142.38,110.07,117.88,46922653
2023-10-20,AMZN,154.04,173.22,136.05,142.88,17689838
2023-10-21,AAPL,302.72,322.63,282.81,292.59,15997416
2023-10-22,AAPL,488.92,501.99,488.23,499.39,61076739
2023-10-23,AAPL,157.22,166.92,139.59,159.21,48682116
2023-10-24,TSLA,233.97,248.67,233.13,247.95,27417165
2023-10-25,GOOG,269.23,288.02,259.1,285.75,31586658
2023-10-26,AMZN,453.58,470.82,446.96,463.18,57228968
2023-10-27,MSFT,208.07,214.63,205.47,212.95,58357751
2023-10-28,MSFT,414.47,428.45,398.82,421.77,9193582
2023-10-29,MSFT,199.72,213.64,188.05,201.77,82975590
2023-10-30,AMZN,103.45,107.37,87.19,97.46,16654698
2023-10-31,MSFT,217.18,222.94,206.11,213.8,9888582
2023-11-01,AAPL,105.85,118.05,87.39,114.38,67420783
2023-11-02,TSLA,170.59,186.99,168.93,180.15,75276363
2023-11-03,MSFT,327.7,340.04,309.04,334.28,7472686
2023-11-04,AMZN,373.7,374.68,364.32,373.43,51584246
2023-11-05,AAPL,223.96,236.52,208.1,230.5,82743548
2023-11-06,MSFT,330.98,334.44,311.51,328.0,12345293
2023-11-07,MSFT,440.14,452.98,427.48,439.67,48684636
2023-11-08,AAPL,278.3,280.67,268.48,275.6,31540490
2023-11-09,MSFT,315.15,326.78,314.77,325.56,48564860
2023-11-10,AAPL,310.33,319.81,291.87,305.55,42769885
2023-11-11,AMZN,268.31,269.51,248.46,265.12,64572375
2023-11-12,AMZN,367.76,386.46,350.89,374.35,6636997
2023-11-13,MSFT,257.22,259.76,249.7,256.34,69988995
2023-11-14,AMZN,247.15,247.56,245.88,246.6,81107049
2023-11-15,AMZN,466.65,480.55,465.24,469.35,42606697
2023-11-16,GOOG,315.25,318.11,310.13,317.45,6051133
2023-11-17,AAPL,145.31,163.61,143.84,148.92,29622175
2023-11-18,GOOG,156.32,173.6,154.18,154.92,88772525
2023-11-19,GOOG,353.93,357.73,345.3,355.9,32588966
2023-11-20,AAPL,457.67,459.5,445.75,448.91,37098588
2023-11-21,AMZN,183.14,198.24,169.16,192.26,90619081
2023-11-22,MSFT,258.0,275.23,240.46,260.01,14521832
2023-11-23,GOOG,386.82,395.69,373.17,380.51,27021266
2023-11-24,MSFT,147.92,152.65,144.07,144.76,10061081
2023-11-25,MSFT,357.35,373.9,356.8,365.17,82848580
2023-11-26,AAPL,257.23,268.63,238.56,261.01,78540315
2023-11-27,TSLA,236.36,252.74,234.02,239.82,40357420
2023-11-28,TSLA,355.49,375.04,341.7,348.0,72350561
2023-11-29,GOOG,342.26,350.59,340.17,348.44,4328511
2023-11-30,GOOG,375.74,381.37,365.05,369.23,77937388
2023-12-01,AMZN,283.68,298.82,279.75,281.99,1706957
2023-12-02,AMZN,455.2,455.31,453.79,453.92,33595206
2023-12-03,MSFT,140.2,147.44,131.48,137.15,24979842
2023-12-04,TSLA,361.78,371.64,360.52,369.73,87017382
2023-12-05,TSLA,249.33,264.34,230.59,258.39,40185579
2023-12-06,GOOG,357.48,374.43,346.32,372.9,83170653
2023-12-07,GOOG,489.06,489.36,487.18,487.67,20179567
2023-12-08,MSFT,313.73,325.23,304.73,319.37,45068144
2023-12-09,GOOG,250.63,270.43,238.28,241.44,43824004
2023-12-10,GOOG,192.85,208.1,174.97,186.58,3187455
2023-12-11,AMZN,178.62,198.3,171.35,185.14,69393604
2023-12-12,AAPL,259.08,262.87,250.38,250.72,4555844
2023-12-13,AMZN,496.79,510.06,482.95,507.29,56317500
2023-12-14,MSFT,482.6,502.58,471.06,497.31,49684729
2023-12-15,TSLA,478.04,480.84,462.99,464.67,48501995
2023-12-16,GOOG,220.85,235.8,209.57,235.16,19925243
2023-12-17,AMZN,110.66,112.97,109.4,112.37,91736023
2023-12-18,GOOG,412.87,431.11,406.23,414.16,89179047
2023-12-19,TSLA,494.45,498.26,478.56,490.65,53438708
2023-12-20,TSLA,162.69,165.48,162.35,162.47,36183863
2023-12-21,AAPL,420.53,433.76,418.89,433.7,47871690
2023-12-22,MSFT,218.19,230.53,212.6,226.09,3005627
2023-12-23,MSFT,158.52,176.09,140.55,165.84,50860134
2023-12-24,MSFT,337.53,356.87,334.2,355.35,22817140
2023-12-25,AAPL,181.15,190.91,169.02,189.84,87064861
2023-12-26,TSLA,424.06,442.23,421.7,426.59,50795066
2023-12-27,MSFT,205.04,221.73,199.77,211.77,85666055
2023-12-28,TSLA,389.22,399.35,374.92,394.73,51840190
2023-12-29,TSLA,384.36,393.6,369.95,377.88,6675245
2023-12-30,AMZN,120.64,140.23,102.29,139.56,53995133
2023-12-31,AAPL,223.36,224.24,207.8,219.54,42068954
2023-01-01,AMZN,310.42,317.58,291.84,300.4,45979001
2023-01-02,MSFT,119.44,129.75,106.37,119.5,55095961
2023-01-03,AAPL,208.66,228.62,189.84,223.88,96072661
2023-01-04,TSLA,329.21,331.28,313.21,318.58,63615502
2023-01-05,TSLA,145.6,163.72,133.73,150.91,69232435
2023-01-06,GOOG,497.27,514.0,484.18,490.95,39725015
2023-01-07,TSLA,415.8,435.42,407.09,419.27,44311273
2023-01-08,MSFT,406.79,412.08,406.24,410.34,66592625
2023-01-09,AMZN,442.65,462.5,429.46,452.07,13239479
2023-01-10,TSLA,474.37,480.5,472.5,473.36,86454321
2023-01-11,GOOG,419.65,421.77,413.82,414.19,13784797
2023-01-12,MSFT,379.2,384.37,377.13,383.05,3168058
2023-01-13,TSLA,370.06,389.63,359.01,371.3,17345381
2023-01-14,GOOG,112.18,115.64,93.27,114.63,5689342
2023-01-15,GOOG,382.1,400.7,379.16,379.45,93653711
2023-01-16,TSLA,353.62,359.7,338.4,352.7,31171212
2023-01-17,AAPL,352.32,365.6,334.53,340.35,55471715
2023-01-18,AMZN,123.71,130.04,119.19,129.43,17208033
2023-01-19,TSLA,418.56,432.24,404.09,423.04,32290127
2023-01-20,MSFT,301.97,302.44,284.26,301.64,70183846
2023-01-21,AAPL,398.78,403.2,388.37,401.2,90531731
2023-01-22,MSFT,317.74,322.88,311.72,320.3,4319958
2023-01-23,TSLA,124.53,139.02,122.84,138.68,33708871
2023-01-24,TSLA,407.53,413.98,402.96,413.33,44477956
2023-01-25,GOOG,417.85,434.31,411.73,425.54,13449863
2023-01-26,AAPL,284.92,290.86,279.9,283.36,50332198
2023-01-27,MSFT,316.4,330.77,309.56,310.91,49384074
2023-01-28,MSFT,169.83,170.56,158.42,163.66,88904892
2023-01-29,TSLA,382.58,388.43,380.27,388.36,41439363
2023-01-30,AAPL,371.08,381.34,351.45,377.54,65321308
2023-01-31,TSLA,237.5,248.35,221.59,240.16,2809209
2023-02-01,AMZN,239.33,247.63,228.88,245.77,81456254
2023-02-02,AAPL,320.09,323.57,311.26,320.82,82440733
2023-02-03,MSFT,173.84,177.76,169.65,175.19,57288162
2023-02-04,MSFT,244.98,262.56,227.68,260.35,22925982
2023-02-05,GOOG,477.12,478.55,460.86,470.46,61715787
2023-02-06,GOOG,392.47,405.74,388.69,390.38,67589544
2023-02-07,TSLA,118.89,121.31,113.44,117.32,92895011
2023-02-08,GOOG,228.61,237.54,219.23,228.4,42592147
2023-02-09,MSFT,230.2,242.43,227.13,230.41,88616859
2023-02-10,AMZN,141.19,158.04,139.19,152.11,12563690
2023-02-11,AMZN,308.32,323.88,305.86,321.42,1818522
2023-02-12,GOOG,173.48,182.45,166.57,166.89,92786795
2023-02-13,MSFT,145.4,161.01,128.72,152.62,2426032
2023-02-14,GOOG,428.16,435.28,418.27,419.7,1354285
2023-02-15,TSLA,296.82,300.55,279.53,291.83,15708696
2023-02-16,TSLA,339.94,358.8,337.77,353.71,36432238
2023-02-17,AMZN,395.28,405.63,380.46,385.79,8366808
2023-02-18,MSFT,264.37,280.97,258.78,275.65,14415545
2023-02-19,AMZN,201.78,215.98,195.22,201.25,45607229
2023-02-20,GOOG,383.25,389.43,366.62,375.83,97661326
2023-02-21,AAPL,171.95,184.82,153.53,168.27,70115188
2023-02-22,MSFT,212.82,229.69,196.1,211.68,28026114
2023-02-23,GOOG,439.02,442.09,430.56,436.26,67015603
2023-02-24,AMZN,426.42,434.5,410.04,416.93,59009835
2023-02-25,MSFT,452.95,468.55,447.48,460.47,25840008
2023-02-26,GOOG,100.99,106.12,97.19,100.3,27152217
2023-02-27,AMZN,407.45,412.29,396.81,403.8,76373296
2023-02-28,TSLA,263.8,276.0,249.89,252.96,14416169
2023-03-01,AMZN,137.67,148.19,133.1,138.37,83253267
2023-03-02,TSLA,420.74,422.79,417.78,422.31,6037180
2023-03-03,AAPL,343.72,362.49,339.85,357.13,79223920
2023-03-04,GOOG,424.95,435.84,412.71,414.28,40595081
2023-03-05,TSLA,183.97,194.72,173.8,181.84,15497698
2023-03-06,MSFT,383.8,389.77,372.88,388.76,3666415
2023-03-07,MSFT,284.57,302.2,275.56,301.87,93747717
2023-03-08,AAPL,400.93,402.58,387.61,398.44,8449129
2023-03-09,TSLA,376.26,382.7,368.58,376.58,7549360
2023-03-10,AMZN,429.58,444.4,413.01,421.94,32267108
2023-03-11,MSFT,164.46,173.34,150.23,167.98,82810860
2023-03-12,AAPL,285.08,287.76,273.81,274.85,32004657
2023-03-13,MSFT,446.47,456.65,431.97,439.92,64008331
2023-03-14,TSLA,348.83,353.41,329.65,338.3,22904583
2023-03-15,TSLA,338.02,343.24,330.95,333.96,71386644
2023-03-16,AAPL,437.96,451.92,419.53,444.44,93061219
2023-03-17,AAPL,171.42,180.87,151.71,175.34,6648915
2023-03-18,AMZN,272.79,292.68,255.02,268.36,76872322
2023-03-19,MSFT,494.97,498.53,486.53,494.3,98377135
2023-03-20,TSLA,197.17,197.79,184.96,190.54,59147830
2023-03-21,GOOG,484.93,489.9,468.84,473.31,23905274
2023-03-22,AAPL,459.95,475.59,445.14,445.98,6721757
2023-03-23,TSLA,127.94,143.2,115.18,120.9,82241434
2023-03-24,AAPL,223.67,234.52,206.81,212.98,6946765
2023-03-25,AMZN,413.22,413.65,400.33,401.61,1812853
2023-03-26,TSLA,208.82,217.81,206.1,212.38,88934072
2023-03-27,AMZN,477.32,495.46,469.64,492.16,44130479
2023-03-28,AMZN,135.44,136.87,124.88,134.73,21850751
2023-03-29,MSFT,363.4,365.94,352.57,354.27,43826314
2023-03-30,AMZN,296.63,298.31,285.75,293.99,16513181
2023-03-31,GOOG,365.63,371.38,360.19,370.79,91652463
2023-04-01,TSLA,490.65,496.01,480.58,486.14,86023669
2023-04-02,AAPL,466.81,469.72,465.07,466.6,76659252
2023-04-03,AAPL,301.43,315.9,288.52,291.51,97205857
2023-04-04,GOOG,414.06,420.61,400.85,405.15,13816032
2023-04-05,MSFT,432.28,447.95,421.44,425.12,54208777
2023-04-06,AAPL,304.17,316.23,298.22,307.88,33814312
2023-04-07,AMZN,163.41,177.28,157.48,177.02,90660165
2023-04-08,AAPL,150.96,154.17,139.24,148.83,84004892
2023-04-09,GOOG,348.12,353.89,341.31,343.77,38754275
2023-04-10,AAPL,230.98,233.06,220.09,231.84,17568049
2023-04-11,GOOG,190.33,210.31,184.24,188.61,58262951
2023-04-12,GOOG,494.43,506.04,491.78,499.62,34980790
2023-04-13,TSLA,477.0,485.38,469.63,478.83,30003417
2023-04-14,GOOG,245.91,260.71,240.68,260.59,7152596
2023-04-15,MSFT,126.91,142.48,112.77,128.9,26065007
2023-04-16,AMZN,455.24,466.25,436.63,465.24,3303921
2023-04-17,AMZN,491.73,511.04,484.89,501.85,99568526
